seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
NC_034616.1||full	0.907	0.540	0.907	dsDNAphage	7536	0	85.700	0.000
NC_029997.2||full	0.840	0.173	0.840	dsDNAphage	105523	1	76.600	2.800
NC_034626.1||full	0.767	0.327	0.767	dsDNAphage	28293	0	76.000	0.000
NC_034619.1||full	0.973	0.060	0.973	dsDNAphage	31822	5	53.800	0.000
NC_034624.1||full	0.993	0.060	0.993	dsDNAphage	31447	5	54.000	0.000
NC_034629.1||full	0.707	0.987	0.987	ssDNA	2874	0	80.000	0.000
NC_034627.1||full	0.980	0.067	0.980	dsDNAphage	33787	5	50.000	0.000
NC_034630.1||full	0.640	0.900	0.900	ssDNA	2774	0	60.000	0.000
NC_034620.1||full	0.987	0.080	0.987	dsDNAphage	34449	5	44.800	0.000
NC_034621.1||full	0.980	0.080	0.980	dsDNAphage	34063	5	49.100	0.000
NC_034625.1||full	0.960	0.093	0.960	dsDNAphage	30668	5	55.100	0.000
NC_034623.1||full	0.987	0.073	0.987	dsDNAphage	35186	5	44.300	0.000
NC_034628.1||full	0.987	0.060	0.987	dsDNAphage	33235	5	50.000	0.000
NC_034834.1||full	0.707	0.580	0.707	dsDNAphage	32945	0	66.700	0.000
NC_034614.1||full	0.707	0.480	0.707	dsDNAphage	3298	0	33.300	0.000
NC_034617.1||full	0.540	0.387	0.540	dsDNAphage	8156	0	33.300	0.000
NC_034833.1||full	0.553	0.040	0.553	dsDNAphage	6871	0	20.000	0.000
NC_034836.1||full	0.520	0.080	0.520	dsDNAphage	5546	0	20.000	0.000
NC_034977.1||full	0.607	0.993	0.993	ssDNA	1744	1	100.000	0.000
NC_034972.1||full	0.653	0.020	0.653	dsDNAphage	26955	0	12.500	0.000
NC_034973.1||full	0.767	0.573	0.767	dsDNAphage	8750	0	50.000	0.000
NC_034978.1||full	0.633	1.000	1.000	ssDNA	1733	0	50.000	0.000
NC_034975.1||full	0.667	0.940	0.940	ssDNA	3421	0	50.000	0.000
NC_034970.1||full	0.707	0.107	0.707	dsDNAphage	4838	0	25.000	0.000
NC_034968.1||full	0.853	0.207	0.853	dsDNAphage	14880	0	16.700	0.000
NC_035070.1||full	0.653	0.853	0.853	ssDNA	3307	0	50.000	0.000
NC_035113.1||full	0.893	0.553	0.893	dsDNAphage	5919	0	40.000	0.000
NC_035127.1||full	0.680	0.147	0.680	dsDNAphage	13495	0	10.000	0.000
NC_035115.1||full	0.753	0.507	0.753	dsDNAphage	8312	0	50.000	0.000
NC_035117.1||full	0.840	0.107	0.840	dsDNAphage	166898	2	68.800	3.900
NC_035136.1||full	0.420	0.933	0.933	ssDNA	1673	0	50.000	0.000
NC_035130.1||full	0.713	0.353	0.713	dsDNAphage	6324	0	33.300	0.000
NC_035139.1||full	0.713	0.987	0.987	ssDNA	2095	0	50.000	0.000
NC_035137.1||full	0.307	1.000	1.000	ssDNA	2065	0	66.700	0.000
NC_035112.1||full	0.827	0.113	0.827	dsDNAphage	5703	0	25.000	0.000
NC_035135.1||full	0.380	0.907	0.907	ssDNA	1858	0	50.000	0.000
NC_035132.1||full	0.753	0.167	0.753	dsDNAphage	11257	0	20.000	0.000
NC_035133.1||full	0.880	0.160	0.880	dsDNAphage	13011	0	20.000	0.000
NC_035123.1||full	0.733	0.260	0.733	dsDNAphage	9020	0	33.300	0.000
NC_035131.1||full	0.707	0.347	0.707	dsDNAphage	6324	0	33.300	0.000
NC_035138.1||full	0.813	0.800	0.813	dsDNAphage	2098	0	40.000	0.000
NC_031062.2||full	1.000	0.107	1.000	dsDNAphage	74947	6	67.800	0.000
NC_035192.1||full	0.720	0.973	0.973	ssDNA	1640	0	50.000	0.000
NC_035202.1||full	0.533	0.107	0.533	dsDNAphage	7397	0	16.700	0.000
NC_035209.1||full	0.500	1.000	1.000	ssDNA	1829	1	66.700	0.000
NC_035188.1||full	0.660	0.287	0.660	dsDNAphage	127129	0	76.700	0.000
NC_035180.1||full	0.760	0.840	0.840	ssDNA	5119	0	100.000	0.000
NC_035184.1||full	0.707	0.260	0.707	dsDNAphage	9002	0	33.300	0.000
NC_035213.1||full	0.913	1.000	1.000	ssDNA	1732	1	66.700	0.000
NC_035181.1||full	0.693	0.480	0.693	dsDNAphage	4790	0	50.000	0.000
NC_035194.1||full	0.560	1.000	1.000	ssDNA	2256	1	50.000	0.000
NC_035201.1||full	0.873	0.760	0.873	dsDNAphage	7093	0	100.000	0.000
NC_035207.1||full	0.680	0.280	0.680	dsDNAphage	34137	0	84.000	0.000
NC_035221.1||full	0.487	0.540	0.540	ssDNA	6792	0	50.000	0.000
NC_035211.1||full	0.347	0.993	0.993	ssDNA	1970	1	50.000	0.000
NC_035183.1||full	0.467	0.533	0.533	ssDNA	8693	0	50.000	0.000
NC_035196.1||full	0.547	0.987	0.987	ssDNA	1774	1	50.000	0.000
NC_035199.1||full	0.953	0.907	0.953	dsDNAphage	7372	0	71.400	0.000
NC_035186.1||full	0.573	0.473	0.573	dsDNAphage	5120	0	60.000	0.000
NC_035189.1||full	0.533	0.700	0.700	ssDNA	3385	0	33.300	0.000
NC_035212.1||full	0.393	0.980	0.980	ssDNA	3592	1	20.000	0.000
NC_035197.1||full	0.600	1.000	1.000	ssDNA	2067	0	66.700	0.000
NC_035195.1||full	0.460	1.000	1.000	ssDNA	1882	1	50.000	0.000
NC_035193.1||full	0.733	0.513	0.733	dsDNAphage	7511	0	83.300	0.000
NC_035208.1||full	0.920	0.807	0.920	dsDNAphage	7059	0	100.000	0.000
NC_004913.3||full	1.000	0.033	1.000	dsDNAphage	59863	9	76.400	4.500
NC_004914.3||full	0.987	0.027	0.987	dsDNAphage	62703	8	77.400	4.300
NC_035111.1||full	0.860	0.207	0.860	dsDNAphage	5887	0	20.000	0.000
NC_035185.1||full	0.720	0.807	0.807	ssDNA	4792	0	100.000	0.000
NC_035110.1||full	0.847	0.513	0.847	dsDNAphage	7746	0	50.000	0.000
NC_035179.1||full	0.593	0.940	0.940	ssDNA	2482	0	100.000	0.000
NC_035469.1||full	0.600	0.133	0.600	dsDNAphage	199295	0	46.200	0.000
NC_035478.1||full	0.860	0.793	0.860	dsDNAphage	7686	0	100.000	0.000
NC_035451.1||full	0.540	0.153	0.540	dsDNAphage	5577	0	20.000	0.000
NC_035465.1||full	0.600	0.033	0.600	dsDNAphage	31544	0	11.100	0.000
NC_035470.1||full	0.807	0.107	0.807	dsDNAphage	9951	0	16.700	0.000
NC_035480.1||full	0.827	0.920	0.920	ssDNA	3099	0	66.700	0.000
NC_035457.1||full	0.807	0.160	0.807	dsDNAphage	11202	0	20.000	0.000
NC_035476.1||full	0.380	0.940	0.940	ssDNA	2897	1	50.000	0.000
NC_035466.1||full	0.767	0.873	0.873	ssDNA	5714	0	50.000	0.000
NC_035468.1||full	0.560	0.193	0.560	dsDNAphage	203172	0	50.000	8.300
NC_035481.1||full	0.707	0.993	0.993	ssDNA	2489	0	75.000	0.000
NC_035473.1||full	0.847	0.987	0.987	ssDNA	2597	0	100.000	0.000
NC_035456.1||full	0.813	0.147	0.813	dsDNAphage	10958	0	20.000	0.000
NC_035459.1||full	0.460	0.573	0.573	ssDNA	10036	0	50.000	0.000
NC_035467.1||full	0.807	0.133	0.807	dsDNAphage	5799	0	25.000	0.000
NC_035479.1||full	0.833	0.960	0.960	ssDNA	7090	0	100.000	0.000
NC_035452.1||full	0.740	0.133	0.740	dsDNAphage	4785	0	20.000	0.000
NC_035455.1||full	0.793	0.140	0.793	dsDNAphage	11464	0	20.000	0.000
NC_035474.1||full	0.493	1.000	1.000	ssDNA	2546	1	66.700	0.000
NC_035676.1||full	0.293	0.987	0.987	ssDNA	2181	0	66.700	0.000
NC_035887.1||full	0.947	1.000	1.000	ssDNA	2154	0	100.000	0.000
NC_035888.1||full	0.607	1.000	1.000	ssDNA	1712	0	100.000	0.000
NC_035674.1||full	0.753	0.593	0.753	dsDNAphage	5827	0	50.000	0.000
NC_035797.1||full	0.673	0.147	0.673	dsDNAphage	142501	0	72.200	2.100
NC_035798.1||full	0.660	0.533	0.660	dsDNAphage	7517	0	50.000	0.000
NC_035450.1||full	0.820	0.147	0.820	dsDNAphage	11195	0	20.000	0.000
NC_035619.1||full	0.773	0.387	0.773	dsDNAphage	30230	0	89.300	0.000
NC_030689.1||full	0.573	0.040	0.573	dsDNAphage	8780	0	20.000	0.000
NC_031900.1||full	1.000	0.260	1.000	dsDNAphage	191981	40	94.500	0.000
NC_031956.1||full	0.753	0.133	0.753	dsDNAphage	10893	0	16.700	0.000
NC_031958.1||full	0.647	0.153	0.647	dsDNAphage	10385	0	20.000	0.000
NC_031960.1||full	0.800	0.347	0.800	dsDNAphage	6351	0	50.000	0.000
NC_031961.1||full	0.573	0.980	0.980	ssDNA	2477	0	75.000	0.000
NC_040190.1||full	0.480	0.973	0.973	ssDNA	1753	0	100.000	0.000
NC_031957.1||full	0.667	0.033	0.667	dsDNAphage	10741	0	14.300	0.000
NC_033133.1||full	0.787	0.220	0.787	dsDNAphage	11733	0	25.000	0.000
NC_035072.1||full	0.780	0.320	0.780	dsDNAphage	28677	0	64.300	0.000
NC_031959.2||full	0.913	0.993	0.993	ssDNA	5098	0	100.000	0.000
NC_032807.1||full	0.553	0.540	0.553	dsDNAphage	4193	0	33.300	0.000
NC_035889.1||full	0.493	0.607	0.607	ssDNA	10700	0	50.000	0.000
NC_001607.1||full	0.513	0.033	0.513	dsDNAphage	8769	0	20.000	0.000
NC_027892.1||full	0.513	0.007	0.513	dsDNAphage	8954	0	16.700	0.000
NC_031670.1||full	0.913	0.993	0.993	ssDNA	4896	0	100.000	0.000
NC_031757.1||full	0.700	0.720	0.720	ssDNA	4290	0	50.000	0.000
NC_031751.1||full	0.480	0.967	0.967	ssDNA	4251	0	66.700	0.000
NC_032479.1||full	0.600	0.507	0.600	dsDNAphage	8446	0	50.000	0.000
NC_035475.1||full	0.420	1.000	1.000	ssDNA	2308	1	50.000	0.000
NC_034210.1||full	0.480	1.000	1.000	ssDNA	1572	1	100.000	0.000
NC_035487.1||full	0.527	0.933	0.933	ssDNA	2305	0	100.000	0.000
NC_035488.1||full	0.653	1.000	1.000	ssDNA	1700	0	100.000	0.000
NC_049346.1||full	1.000	0.200	1.000	dsDNAphage	26917	13	94.000	0.000
NC_049347.1||full	1.000	0.160	1.000	dsDNAphage	29519	14	89.100	0.000
NC_049348.1||full	1.000	0.227	1.000	dsDNAphage	30491	14	88.300	0.000
NC_049349.1||full	1.000	0.220	1.000	dsDNAphage	30058	15	89.700	0.000
NC_049352.1||full	1.000	0.167	1.000	dsDNAphage	31331	14	92.900	0.000
NC_049353.1||full	0.987	0.180	0.987	dsDNAphage	30601	14	78.900	0.000
NC_049354.1||full	1.000	0.153	1.000	dsDNAphage	27601	14	91.500	0.000
NC_049355.1||full	0.993	0.140	0.993	dsDNAphage	28169	14	90.600	0.000
NC_049356.1||full	1.000	0.240	1.000	dsDNAphage	28135	14	92.600	0.000
NC_049357.1||full	1.000	0.213	1.000	dsDNAphage	28568	14	94.200	0.000
NC_049358.1||full	1.000	0.253	1.000	dsDNAphage	30482	14	94.400	0.000
NC_049359.1||full	1.000	0.227	1.000	dsDNAphage	29902	14	87.500	0.000
NC_049360.1||full	1.000	0.180	1.000	dsDNAphage	30772	14	79.300	0.000
NC_049361.1||full	1.000	0.167	1.000	dsDNAphage	30120	13	84.500	0.000
NC_049362.1||full	1.000	0.200	1.000	dsDNAphage	30155	16	93.000	0.000
NC_049363.1||full	1.000	0.187	1.000	dsDNAphage	30722	14	94.400	0.000
NC_049364.1||full	1.000	0.193	1.000	dsDNAphage	30435	14	86.000	0.000
NC_049365.1||full	1.000	0.253	1.000	dsDNAphage	30683	14	93.200	0.000
NC_049366.1||full	0.993	0.200	0.993	dsDNAphage	31027	14	83.600	0.000
NC_049367.1||full	1.000	0.233	1.000	dsDNAphage	31277	14	86.700	0.000
NC_049368.1||full	1.000	0.193	1.000	dsDNAphage	31709	14	85.000	0.000
NC_049369.1||full	1.000	0.180	1.000	dsDNAphage	28241	14	91.800	0.000
NC_049370.1||full	1.000	0.140	1.000	dsDNAphage	29242	15	90.600	0.000
NC_047712.1||full	0.987	0.087	0.987	dsDNAphage	216547	35	77.700	0.800
NC_047713.1||full	1.000	0.087	1.000	dsDNAphage	223107	35	74.300	0.400
NC_047714.1||full	1.000	0.140	1.000	dsDNAphage	196763	32	73.000	0.000
NC_049920.1||full	1.000	0.027	1.000	dsDNAphage	58030	7	79.200	2.600
NC_049921.1||full	1.000	0.013	1.000	dsDNAphage	56782	7	74.000	2.700
NC_047718.1||full	0.993	0.453	0.993	dsDNAphage	154923	32	97.100	0.000
NC_047719.1||full	1.000	0.380	1.000	dsDNAphage	172807	36	97.200	0.000
NC_047720.1||full	0.993	0.167	0.993	dsDNAphage	138325	32	88.500	0.500
NC_047721.1||full	1.000	0.200	1.000	dsDNAphage	136945	34	87.700	0.500
NC_047729.1||full	1.000	0.167	1.000	dsDNAphage	140215	35	88.500	0.500
NC_047730.1||full	1.000	0.193	1.000	dsDNAphage	140903	37	87.800	0.500
NC_047731.1||full	0.993	0.167	0.993	dsDNAphage	139635	33	88.600	0.500
NC_047732.1||full	0.993	0.167	0.993	dsDNAphage	141025	34	88.400	0.500
NC_047733.1||full	1.000	0.440	1.000	dsDNAphage	171196	36	97.500	0.000
NC_048632.1||full	1.000	0.307	1.000	dsDNAphage	55278	26	94.200	0.000
NC_007451.1||full	0.993	0.133	0.993	dsDNAphage	14479	3	30.800	3.800
NC_042327.1||full	1.000	0.507	1.000	dsDNAphage	52175	23	93.300	0.000
NC_042328.1||full	1.000	0.453	1.000	dsDNAphage	49610	19	90.600	0.000
NC_041844.1||full	1.000	0.533	1.000	dsDNAphage	108720	16	75.800	0.000
NC_041845.1||full	1.000	0.420	1.000	dsDNAphage	46322	7	55.400	0.000
NC_042316.1||full	0.993	0.347	0.993	dsDNAphage	111136	16	74.800	0.000
NC_041846.1||full	1.000	0.580	1.000	dsDNAphage	74426	15	78.900	0.000
NC_042317.1||full	1.000	0.280	1.000	dsDNAphage	58789	16	91.500	0.000
NC_042318.1||full	1.000	0.527	1.000	dsDNAphage	50217	17	88.900	0.000
NC_042319.1||full	1.000	0.313	1.000	dsDNAphage	55415	16	82.800	0.000
NC_042320.1||full	1.000	0.453	1.000	dsDNAphage	50773	23	90.000	0.000
NC_042326.1||full	1.000	0.440	1.000	dsDNAphage	50051	23	94.100	0.000
NC_042321.1||full	1.000	0.573	1.000	dsDNAphage	49160	23	96.300	0.000
NC_042322.1||full	1.000	0.253	1.000	dsDNAphage	108492	16	73.700	0.500
NC_042323.1||full	1.000	0.367	1.000	dsDNAphage	57147	15	90.400	0.000
NC_042324.1||full	1.000	0.600	1.000	dsDNAphage	50442	23	96.300	0.000
NC_042325.1||full	1.000	0.387	1.000	dsDNAphage	61079	10	72.600	0.000
NC_042329.1||full	1.000	0.473	1.000	dsDNAphage	49569	23	96.300	0.000
NC_041847.1||full	1.000	0.353	1.000	dsDNAphage	57591	16	88.100	0.000
NC_042330.1||full	1.000	0.533	1.000	dsDNAphage	49375	17	89.500	0.000
NC_042331.1||full	1.000	0.307	1.000	dsDNAphage	50241	17	85.400	1.200
NC_042332.1||full	1.000	0.453	1.000	dsDNAphage	59612	12	80.200	0.000
NC_041848.1||full	1.000	0.040	1.000	dsDNAphage	30778	22	88.400	4.700
NC_043027.1||full	0.980	0.000	0.980	dsDNAphage	252090	14	36.500	2.000
NC_042333.1||full	1.000	0.447	1.000	dsDNAphage	48500	16	88.800	0.000
NC_041849.1||full	1.000	0.453	1.000	dsDNAphage	50141	12	82.500	0.000
NC_049975.1||full	1.000	0.087	1.000	dsDNAphage	17917	5	62.500	0.000
NC_042334.1||full	1.000	0.527	1.000	dsDNAphage	46648	17	88.900	0.000
NC_023745.1||full	1.000	0.367	1.000	dsDNAphage	49798	17	95.100	0.000
NC_041851.1||full	1.000	0.273	1.000	dsDNAphage	37199	15	94.600	0.000
NC_042336.1||full	1.000	0.427	1.000	dsDNAphage	55252	17	96.000	0.000
NC_042335.1||full	1.000	0.560	1.000	dsDNAphage	46973	18	80.000	0.000
NC_055054.1||full	0.867	0.067	0.867	dsDNAphage	6250	0	54.500	9.100
NC_017695.1||full	1.000	0.180	1.000	dsDNAphage	31402	15	86.200	0.000
NC_017702.1||full	0.993	0.153	0.993	dsDNAphage	31035	13	81.000	0.000
NC_017698.1||full	0.993	0.207	0.993	dsDNAphage	30803	13	81.000	0.000
NC_017696.1||full	0.993	0.133	0.993	dsDNAphage	31241	13	82.500	0.000
NC_054800.1||full	1.000	0.327	1.000	dsDNAphage	49422	17	95.000	0.000
NC_041852.1||full	1.000	0.400	1.000	dsDNAphage	52255	23	91.900	0.000
NC_042338.1||full	1.000	0.387	1.000	dsDNAphage	61499	10	72.000	0.000
NC_042339.1||full	1.000	0.400	1.000	dsDNAphage	49482	17	93.800	0.000
NC_042340.1||full	1.000	0.340	1.000	dsDNAphage	48493	18	96.000	0.000
NC_041853.1||full	1.000	0.593	1.000	dsDNAphage	48175	23	97.300	0.000
NC_054977.1||full	1.000	0.060	1.000	dsDNAphage	43272	20	89.100	1.600
NC_047739.1||full	1.000	0.093	1.000	dsDNAphage	79331	9	40.700	0.000
NC_041855.1||full	1.000	0.287	1.000	dsDNAphage	58759	18	90.700	0.000
NC_042341.1||full	1.000	0.407	1.000	dsDNAphage	49796	18	94.800	0.000
NC_049923.1||full	1.000	0.013	1.000	dsDNAphage	55454	6	71.800	5.600
NC_049941.1||full	0.980	0.020	0.980	dsDNAphage	57809	15	77.100	8.600
NC_049945.1||full	1.000	0.020	1.000	dsDNAphage	56274	15	79.500	3.800
NC_049944.1||full	1.000	0.013	1.000	dsDNAphage	53448	16	78.800	3.800
NC_041856.1||full	0.987	0.220	0.987	dsDNAphage	48009	13	79.700	1.400
NC_041857.1||full	1.000	0.180	1.000	dsDNAphage	43648	13	49.400	1.300
NC_042342.1||full	0.993	0.040	0.993	dsDNAphage	65261	5	60.800	6.800
NC_005949.1||full	1.000	0.193	1.000	dsDNAphage	7965	4	69.200	0.000
NC_041859.1||full	1.000	0.053	1.000	dsDNAphage	43223	2	51.600	3.100
NC_041860.1||full	1.000	0.240	1.000	dsDNAphage	49880	12	88.900	1.400
NC_047745.1||full	1.000	0.240	1.000	dsDNAphage	134408	27	77.700	0.000
NC_047746.1||full	1.000	0.133	1.000	dsDNAphage	44539	7	67.300	0.000
NC_051724.1||full	1.000	0.433	1.000	dsDNAphage	55160	14	83.800	1.000
NC_047747.1||full	1.000	0.193	1.000	dsDNAphage	39100	15	87.800	0.000
NC_041863.1||full	1.000	0.107	1.000	dsDNAphage	168731	48	93.300	0.400
NC_041864.1||full	1.000	0.133	1.000	dsDNAphage	160566	48	93.500	0.400
NC_021315.1||full	1.000	0.267	1.000	dsDNAphage	59359	17	97.300	1.400
NC_047750.1||full	1.000	0.040	1.000	dsDNAphage	36080	19	62.300	5.700
NC_047751.1||full	0.993	0.140	0.993	dsDNAphage	38728	13	59.600	0.000
NC_041865.1||full	1.000	0.327	1.000	dsDNAphage	65940	26	97.800	0.000
NC_052965.1||full	0.993	0.240	0.993	dsDNAphage	56474	19	71.400	1.300
NC_048638.1||full	1.000	0.020	1.000	dsDNAphage	69830	6	52.900	2.400
NC_048639.1||full	1.000	0.020	1.000	dsDNAphage	70760	6	54.900	2.400
NC_041866.1||full	1.000	0.207	1.000	dsDNAphage	47481	11	43.600	2.600
NC_041867.1||full	1.000	0.020	1.000	dsDNAphage	37891	13	57.800	6.200
NC_041868.1||full	1.000	0.133	1.000	dsDNAphage	37980	8	51.600	0.000
NC_047753.1||full	1.000	0.013	1.000	dsDNAphage	34802	21	77.800	11.100
NC_054952.1||full	1.000	0.113	1.000	dsDNAphage	159511	29	37.500	0.800
NC_047754.1||full	1.000	0.160	1.000	dsDNAphage	103713	15	92.300	0.000
NC_041869.1||full	1.000	0.080	1.000	dsDNAphage	135351	23	86.200	0.500
NC_042337.1||full	0.993	0.540	0.993	dsDNAphage	50232	18	81.900	0.000
NC_041870.1||full	1.000	0.293	1.000	dsDNAphage	66106	26	96.800	0.000
NC_041871.1||full	1.000	0.073	1.000	dsDNAphage	135390	21	86.900	0.500
NC_055053.1||full	0.660	0.020	0.660	dsDNAphage	7158	0	54.500	18.200
NC_047759.1||full	1.000	0.067	1.000	dsDNAphage	43869	7	60.300	1.700
NC_053504.1||full	1.000	0.480	1.000	dsDNAphage	74347	16	88.700	0.000
NC_048634.1||full	1.000	0.067	1.000	dsDNAphage	41958	10	77.300	1.500
NC_048635.1||full	1.000	0.173	1.000	dsDNAphage	40446	12	88.900	0.000
NC_041872.1||full	0.993	0.193	0.993	dsDNAphage	87721	7	67.800	2.200
NC_049931.1||full	0.993	0.153	0.993	dsDNAphage	18373	4	50.000	0.000
NC_047760.1||full	1.000	0.013	1.000	dsDNAphage	79052	11	40.300	1.700
NC_047761.1||full	0.993	0.140	0.993	dsDNAphage	40228	11	88.200	0.000
NC_041873.1||full	1.000	0.207	1.000	dsDNAphage	49637	15	94.800	0.000
NC_041874.1||full	1.000	0.173	1.000	dsDNAphage	48942	15	93.300	0.000
NC_055033.1||full	1.000	0.040	1.000	dsDNAphage	59734	4	37.200	0.000
NC_041876.1||full	0.993	0.053	0.993	dsDNAphage	37634	9	42.900	1.600
NC_055709.1||full	1.000	0.293	1.000	dsDNAphage	121429	29	96.300	0.000
NC_048637.1||full	0.913	0.000	0.913	dsDNAphage	137414	5	23.800	7.300
NC_049925.1||full	1.000	0.020	1.000	dsDNAphage	61327	7	77.100	3.600
NC_049922.1||full	0.987	0.013	0.987	dsDNAphage	62226	7	72.400	6.800
NC_041879.1||full	0.993	0.007	0.993	dsDNAphage	57629	8	40.000	4.700
NC_047763.1||full	1.000	0.060	1.000	dsDNAphage	32579	14	93.300	2.200
NC_041880.1||full	1.000	0.160	1.000	dsDNAphage	103175	15	34.000	1.400
NC_041881.1||full	0.987	0.113	0.987	dsDNAphage	158133	30	55.800	1.700
NC_041882.1||full	0.987	0.080	0.987	dsDNAphage	42910	14	70.800	3.100
NC_041883.1||full	1.000	0.013	1.000	dsDNAphage	47503	9	45.800	4.200
NC_054929.1||full	1.000	0.293	1.000	dsDNAphage	166422	44	95.800	0.000
NC_041884.1||full	0.993	0.013	0.993	dsDNAphage	234899	14	34.800	2.700
NC_048636.1||full	1.000	0.167	1.000	dsDNAphage	42280	11	81.400	0.000
NC_047764.1||full	1.000	0.080	1.000	dsDNAphage	71905	9	52.100	2.000
NC_047765.1||full	1.000	0.473	1.000	dsDNAphage	7737	1	71.400	0.000
NC_047766.1||full	1.000	0.160	1.000	dsDNAphage	38890	12	93.900	0.000
NC_048642.1||full	0.993	0.073	0.993	dsDNAphage	49760	11	64.900	1.400
NC_048643.1||full	0.993	0.027	0.993	dsDNAphage	50571	11	65.400	2.500
NC_048641.1||full	1.000	0.007	1.000	dsDNAphage	42655	11	63.200	5.900
NC_048640.1||full	0.993	0.000	0.993	dsDNAphage	50430	7	36.500	9.500
NC_047767.1||full	0.993	0.267	0.993	dsDNAphage	138642	31	67.200	0.000
NC_049810.1||full	1.000	0.053	1.000	dsDNAphage	30495	15	82.000	2.000
NC_049811.1||full	1.000	0.093	1.000	dsDNAphage	30554	16	78.800	0.000
NC_048667.1||full	0.980	0.080	0.980	dsDNAphage	36244	13	57.900	2.600
NC_047769.1||full	1.000	0.160	1.000	dsDNAphage	43571	8	92.300	0.000
NC_052421.1||full	1.000	0.527	1.000	dsDNAphage	52583	23	93.900	0.000
NC_048646.1||full	1.000	0.227	1.000	dsDNAphage	181525	42	94.700	0.000
NC_054681.1||full	0.993	0.227	0.993	dsDNAphage	49632	12	88.900	1.400
NC_049383.1||full	0.993	0.047	0.993	dsDNAphage	234579	11	29.100	0.700
NC_047770.1||full	1.000	0.173	1.000	dsDNAphage	148272	16	58.300	0.400
NC_052470.1||full	1.000	0.520	1.000	dsDNAphage	50478	23	94.000	0.000
NC_055714.1||full	1.000	0.380	1.000	dsDNAphage	70442	17	100.000	0.000
NC_048645.1||full	1.000	0.253	1.000	dsDNAphage	177862	42	95.300	0.000
NC_041886.1||full	1.000	0.053	1.000	dsDNAphage	50876	15	63.400	2.200
NC_054421.1||full	1.000	0.013	1.000	dsDNAphage	43821	6	39.000	1.700
NC_054427.1||full	1.000	0.013	1.000	dsDNAphage	44007	7	40.300	1.600
NC_047775.1||full	0.993	0.007	0.993	dsDNAphage	31986	8	50.000	14.600
NC_054772.1||full	1.000	0.427	1.000	dsDNAphage	49808	20	90.700	0.000
NC_047776.1||full	1.000	0.200	1.000	dsDNAphage	148617	17	59.200	0.400
NC_041888.1||full	0.993	0.053	0.993	dsDNAphage	49656	15	62.200	2.700
NC_051591.1||full	1.000	0.120	1.000	dsDNAphage	58242	10	72.500	2.200
NC_051672.1||full	1.000	0.273	1.000	dsDNAphage	60112	16	88.100	0.000
NC_041889.1||full	1.000	0.060	1.000	dsDNAphage	55755	13	46.500	1.200
NC_041890.1||full	1.000	0.007	1.000	dsDNAphage	34685	7	46.000	2.000
NC_041891.1||full	1.000	0.020	1.000	dsDNAphage	36510	4	36.100	1.600
NC_041892.1||full	1.000	0.087	1.000	dsDNAphage	35348	7	46.300	0.000
NC_041893.1||full	1.000	0.047	1.000	dsDNAphage	37055	4	36.500	1.600
NC_041894.1||full	1.000	0.020	1.000	dsDNAphage	37673	4	43.100	1.700
NC_041895.1||full	1.000	0.093	1.000	dsDNAphage	37846	4	38.600	0.000
NC_054986.1||full	1.000	0.327	1.000	dsDNAphage	26365	9	78.000	0.000
NC_054803.1||full	1.000	0.440	1.000	dsDNAphage	49231	17	95.000	0.000
NC_052452.1||full	1.000	0.513	1.000	dsDNAphage	51760	23	91.600	0.000
NC_054794.1||full	1.000	0.493	1.000	dsDNAphage	49561	18	92.300	0.000
NC_054440.1||full	1.000	0.067	1.000	dsDNAphage	40899	11	72.400	1.700
NC_054988.1||full	1.000	0.120	1.000	dsDNAphage	27528	9	48.900	0.000
NC_047778.1||full	1.000	0.140	1.000	dsDNAphage	40338	8	79.200	0.000
NC_051719.1||full	1.000	0.287	1.000	dsDNAphage	58533	16	90.900	1.000
NC_041896.1||full	1.000	0.173	1.000	dsDNAphage	134071	25	82.800	0.000
NC_047779.1||full	0.993	0.147	0.993	dsDNAphage	41524	8	65.500	0.000
NC_047780.1||full	1.000	0.167	1.000	dsDNAphage	39525	11	87.800	0.000
NC_047781.1||full	0.993	0.120	0.993	dsDNAphage	41223	11	87.300	0.000
NC_047782.1||full	1.000	0.167	1.000	dsDNAphage	40259	11	90.200	0.000
NC_048656.1||full	1.000	0.213	1.000	dsDNAphage	147417	17	77.300	0.000
NC_049959.1||full	0.993	0.080	0.993	dsDNAphage	25451	5	45.200	0.000
NC_007825.1||full	1.000	0.980	1.000	dsDNAphage	5480	4	100.000	0.000
NC_041897.1||full	1.000	0.060	1.000	dsDNAphage	42290	13	83.800	1.500
NC_041898.1||full	0.987	0.047	0.987	dsDNAphage	42763	13	82.100	1.500
NC_041899.1||full	1.000	0.267	1.000	dsDNAphage	123401	13	60.400	0.000
NC_047784.1||full	0.993	0.240	0.993	dsDNAphage	50446	15	74.000	0.000
NC_041900.1||full	1.000	0.207	1.000	dsDNAphage	46995	12	73.000	0.000
NC_054785.1||full	1.000	0.540	1.000	dsDNAphage	50839	17	90.400	0.000
NC_051628.1||full	1.000	0.480	1.000	dsDNAphage	60410	12	79.300	0.000
NC_051613.1||full	1.000	0.313	1.000	dsDNAphage	56305	11	81.900	0.000
NC_051713.1||full	1.000	0.200	1.000	dsDNAphage	59236	17	91.500	1.100
