contig,kaiju_match_ratio,keep_score_all,keep_score_high_recall,keep_score_high_MCC
Nieuwkoop_DHB_0001411,0.010732754415064884,-1,1,-1
Nieuwkoop_DHB_0001412,0.025078064012490242,0.5,0.5,0.5
Nieuwkoop_DHB_0001421,0.13884524744697566,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001423,0.013946179532508348,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001429,0.022433046743749383,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001448,NA,2,2,2
Nieuwkoop_DHB_0001464,0.015484515484515484,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001467,0.07012103631089327,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001510,0.029317642200887787,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001521,0.01317564062662102,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001537,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001558,0.030456317841711454,-1,1,-1
Nieuwkoop_DHB_0001570,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0001574,0.02488832163369496,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001601,0.025054229934924076,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001602,0.012481007163012807,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001606,0.018086729134887774,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001624,NA,-1,1,-1
Nieuwkoop_DHB_0001640,NA,-0.5,0.5,-0.5
Nieuwkoop_DHB_0001693,NA,-1,1,-1
Nieuwkoop_DHB_0001696,0.023860924894898307,-1,1,-1
Nieuwkoop_DHB_0001712,0.025479890310786107,2,2,2
Nieuwkoop_DHB_0001723,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001725,0.014502762430939226,-1,1,-1
Nieuwkoop_DHB_0001737,0.04344811647792928,0.5,0.5,0.5
Nieuwkoop_DHB_0001738,0.021965317919075144,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001755,0.032887855897733874,2,2,2
Nieuwkoop_DHB_0001782,NA,1,1,1
Nieuwkoop_DHB_0001802,0.020383977245792842,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001820,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0001821,NA,0,1,0
Nieuwkoop_DHB_0001825,NA,0,1,0
Nieuwkoop_DHB_0001833,0.1302732502396932,-1,1,-1
Nieuwkoop_DHB_0001835,NA,0,1,0
Nieuwkoop_DHB_0001849,NA,0.5,1.5,0
Nieuwkoop_DHB_0001850,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0001864,0.022873048529589737,-0.5,0.5,-0.5
Nieuwkoop_DHB_0001881,0.013875365141187927,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001883,0.013529985372988785,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001889,0.09248625534514356,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001905,0.03506829088224437,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001908,0.016504495627540337,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001935,0.022473305189967718,-0.5,1.5,-0.5
Nieuwkoop_DHB_0001942,NA,2,2,1
Nieuwkoop_DHB_0001949,0.03427645519132494,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001982,0.0207834739891674,-1.5,0.5,-1.5
Nieuwkoop_DHB_0001985,0.193369469305433,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002015,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002035,0.025746652935118436,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002037,0.015194437290754571,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002043,NA,-1,1,-1
Nieuwkoop_DHB_0002075,0.015949797359131913,0.5,0.5,0.5
Nieuwkoop_DHB_0002079,0.059908436886854155,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002097,0.07789473684210527,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002115,0.033399602385685886,1.5,1.5,1.5
Nieuwkoop_DHB_0002119,0.044916943521594685,-1,1,-1
Nieuwkoop_DHB_0002151,0.025923438549361986,-1,1,-1
Nieuwkoop_DHB_0002153,0.017741935483870968,-1,1,-1
Nieuwkoop_DHB_0002164,NA,2.5,2.5,2
Nieuwkoop_DHB_0002169,0.02666125321423738,2.5,2.5,1.5
Nieuwkoop_DHB_0002179,0.42645861601085483,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002180,0.02808683853459973,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002188,0.019866648523608654,-1,1,-1
Nieuwkoop_DHB_0002189,0.02314499659632403,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002190,0.016478278632711427,-1,1,-1
Nieuwkoop_DHB_0002195,0.0252387448840382,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002205,0.021189336978810664,1.5,1.5,1.5
Nieuwkoop_DHB_0002215,0.02056484782012613,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002216,0.03486137798517705,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002236,0.01807145813215616,-1,1,-1
Nieuwkoop_DHB_0002259,0.019449847179772158,-1,1,-1
Nieuwkoop_DHB_0002264,0.04077940153096729,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002266,NA,0,2,0
Nieuwkoop_DHB_0002297,0.020056100981767182,-1,1,-1
Nieuwkoop_DHB_0002304,0.03350696888638603,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002309,0.020850943927867006,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002315,0.03384789689845631,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002340,0.018166213703332858,-1,1,-1.5
Nieuwkoop_DHB_0002345,0.04238865816984104,-1,1,-1
Nieuwkoop_DHB_0002354,NA,-1,1,-1
Nieuwkoop_DHB_0002360,0.08778241473593323,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002391,0.04586357039187228,1,1,1
Nieuwkoop_DHB_0002402,0.026021224015118475,-1,1,-1
Nieuwkoop_DHB_0002433,0.01866274797942689,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002435,0.02753239104829211,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002442,NA,0,1,0
Nieuwkoop_DHB_0002459,0.04152454397152603,2.5,2.5,2.5
Nieuwkoop_DHB_0002463,0.07984565152864351,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002483,0.01911018214392356,2.5,2.5,1.5
Nieuwkoop_DHB_0002520,NA,1.5,1.5,1.5
Nieuwkoop_DHB_0002537,0.026591703388542776,-1,1,-1
Nieuwkoop_DHB_0002548,0.04473524041387705,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002556,0.02899435373111552,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002558,0.022137404580152672,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002559,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002603,0.04919043947571319,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002621,0.049365521510368306,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002624,0.025247831474597273,2.5,2.5,1.5
Nieuwkoop_DHB_0002631,0.028996743681190883,0.5,1.5,0
Nieuwkoop_DHB_0002633,NA,1,1,1
Nieuwkoop_DHB_0002635,0.031701631701631705,-1,1,-1
Nieuwkoop_DHB_0002686,0.018173198482932997,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002694,0.07390409874980218,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002696,0.40550807217473883,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002697,0.3137068692624248,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002728,NA,0,2,-1
Nieuwkoop_DHB_0002751,0.03786048010310939,0,1,0
Nieuwkoop_DHB_0002764,0.020678513731825526,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002766,NA,-0.5,1.5,-0.5
Nieuwkoop_DHB_0002768,0.025728155339805825,0.5,1.5,0
Nieuwkoop_DHB_0002769,NA,0,1,0
Nieuwkoop_DHB_0002770,0.03593977659057795,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002784,0.020636984075398115,-1,1,-1.5
Nieuwkoop_DHB_0002807,0.06554429552141222,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002810,0.021426234870788353,-1,1,-1
Nieuwkoop_DHB_0002839,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002846,0.0183198547615118,-1,1,-1
Nieuwkoop_DHB_0002852,0.027791563275434243,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002873,0.062157221206581355,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002879,NA,-0.5,1.5,-1
Nieuwkoop_DHB_0002889,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002896,NA,-1,1,-1
Nieuwkoop_DHB_0002899,0.01937854994988306,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002905,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002914,NA,0.5,1.5,0
Nieuwkoop_DHB_0002924,NA,-1,1,-1
Nieuwkoop_DHB_0002927,NA,1,1,1
Nieuwkoop_DHB_0002930,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002945,0.05075885328836425,-1.5,0.5,-1.5
Nieuwkoop_DHB_0002950,0.024649670774945127,-1,1,-1.5
Nieuwkoop_DHB_0002951,NA,-1,1,-1
Nieuwkoop_DHB_0002960,0.026373626373626374,-1,1,-1
Nieuwkoop_DHB_0002995,0.0235655737704918,1,3,0.5
Nieuwkoop_DHB_0003002,0.022735042735042735,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003003,0.031452991452991456,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003008,0.03936334074961492,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003013,NA,-1,1,-1
Nieuwkoop_DHB_0003023,0.035720419027992445,-1,1,-1
Nieuwkoop_DHB_0003034,0.044735030970406056,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003043,0.03794411866160745,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003045,0.032781228433402344,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003052,0.0304077401520387,-1,1,-1
Nieuwkoop_DHB_0003055,0.024369166954718285,0,1,0
Nieuwkoop_DHB_0003057,0.12964563526361278,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003093,0.03189820463656964,-1,1,-1
Nieuwkoop_DHB_0003096,0.056524773203070484,-1,1,-1
Nieuwkoop_DHB_0003097,0.03576413119330077,-1,1,-1
Nieuwkoop_DHB_0003104,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003131,0.020515518148342977,1,1,1
Nieuwkoop_DHB_0003149,0.026060926219404826,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003173,0.065178887708111935,-1,1,-1.5
Nieuwkoop_DHB_0003175,0.020726306465899024,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003178,NA,1,2,0
Nieuwkoop_DHB_0003192,0.024190679473496977,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003204,NA,2,2,1
Nieuwkoop_DHB_0003245,0.07587198849334771,0.5,0.5,0.5
Nieuwkoop_DHB_0003246,NA,-1,1,-1
Nieuwkoop_DHB_0003260,0.03351351351351351,2.5,2.5,1.5
Nieuwkoop_DHB_0003282,0.06737909798949465,0.5,0.5,0.5
Nieuwkoop_DHB_0003287,0.03660746647335991,-1,1,-1
Nieuwkoop_DHB_0003288,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003293,0.09196444766914566,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003307,0.05822416302765648,-1,1,-1
Nieuwkoop_DHB_0003319,NA,-1,1,-1
Nieuwkoop_DHB_0003326,NA,-1,1,-1
Nieuwkoop_DHB_0003342,0.023596122187671483,-1,1,-1
Nieuwkoop_DHB_0003344,0.03092406221408966,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003346,0.030402930402930402,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003347,0.027675953079178885,0,2,-1
Nieuwkoop_DHB_0003353,0.02090975788701394,-1,1,-1
Nieuwkoop_DHB_0003367,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003387,0.03683820807108478,-1,1,-1
Nieuwkoop_DHB_0003391,0.028158577250833643,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003406,NA,-1,1,-1
Nieuwkoop_DHB_0003433,0.024130190796857465,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003473,0.08132530120481928,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003486,NA,-0.5,1.5,-0.5
Nieuwkoop_DHB_0003503,0.030480878455130634,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003507,NA,-1,1,-1
Nieuwkoop_DHB_0003510,0.045273726084485696,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003521,0.02809948737421682,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003541,0.02956886684471576,-1,1,-1
Nieuwkoop_DHB_0003562,NA,-1,1,-1
Nieuwkoop_DHB_0003569,0.03552227342549923,-0.5,1.5,-0.5
Nieuwkoop_DHB_0003591,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0003597,0.02836195253714065,-1,1,-1
Nieuwkoop_DHB_0003615,0.0247725953164312,-1,1,-1
Nieuwkoop_DHB_0003619,0.036986831913245546,-1,1,-1
Nieuwkoop_DHB_0003624,0.05546935608999224,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003629,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003632,NA,0.5,2.5,-0.5
Nieuwkoop_DHB_0003635,NA,2,2,1
Nieuwkoop_DHB_0003637,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003639,0.02358674463937622,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003646,0.03299492385786802,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003650,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003654,0.030107526881720432,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003658,0.03523194362889019,-1,1,-1
Nieuwkoop_DHB_0003660,0.4051302134325436,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003726,NA,-1,1,-1
Nieuwkoop_DHB_0003727,0.044056360388966063,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003744,0.027689243027888447,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003749,NA,-1,1,-1
Nieuwkoop_DHB_0003754,0.027544910179640718,0,1,0
Nieuwkoop_DHB_0003764,0.027777777777777776,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003775,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003777,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0003784,NA,-0.5,1.5,-1.5
Nieuwkoop_DHB_0003802,0.0800804828973843,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003808,0.0229699778359863,0,1,0
Nieuwkoop_DHB_0003811,0.03327283726557774,2,2,1.5
Nieuwkoop_DHB_0003819,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0003826,0.21217637540453074,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003849,NA,-1,1,-1
Nieuwkoop_DHB_0003856,0.04141291108404385,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003861,0.042851340373679936,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003862,0.062144597887896016,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003872,0.048219735503560526,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003880,0.03860294117647059,-0.5,1.5,-0.5
Nieuwkoop_DHB_0003892,0.033196721311475406,0,1,0
Nieuwkoop_DHB_0003911,0.025936599423631124,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003912,NA,-0.5,1.5,-1.5
Nieuwkoop_DHB_0003917,0.02760041194644696,0,1,0
Nieuwkoop_DHB_0003922,0.024536082474226804,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003925,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0003944,0.07405875051717005,-1,1,-1
Nieuwkoop_DHB_0003956,0.07593360995850622,-1,1,-1
Nieuwkoop_DHB_0003966,0.043216289216704756,-0.5,1.5,-1
Nieuwkoop_DHB_0003969,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0003970,0.023710482529118136,-1,1,-1
Nieuwkoop_DHB_0003976,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003979,0.02353186172428155,-1.5,0.5,-1.5
Nieuwkoop_DHB_0003983,0.0854522717799083,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004018,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0004022,NA,3,3,2
Nieuwkoop_DHB_0004050,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004051,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004053,NA,0,2,-1
Nieuwkoop_DHB_0004068,NA,-0.5,1.5,-0.5
Nieuwkoop_DHB_0004079,NA,3.5,3.5,2.5
Nieuwkoop_DHB_0004083,0.030534351145038167,-1,1,-1
Nieuwkoop_DHB_0004103,0.02893617021276596,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004107,0.025329927628778205,-1,1,-1
Nieuwkoop_DHB_0004109,0.03983809118023008,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004110,0.040264167021729864,-1,1,-1
Nieuwkoop_DHB_0004113,0.24936061381074168,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004124,0.026680896478121666,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004126,0.08584240871236387,-1,1,-1
Nieuwkoop_DHB_0004130,0.030367835757057315,-1,1,-1
Nieuwkoop_DHB_0004140,0.05960548885077187,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004146,0.02555293107150526,0,1,0
Nieuwkoop_DHB_0004150,0.026219643240919837,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004163,0.02992465016146394,0.5,2.5,0.5
Nieuwkoop_DHB_0004164,0.03382162860835847,-0.5,1.5,-0.5
Nieuwkoop_DHB_0004168,NA,-1,1,-1
Nieuwkoop_DHB_0004175,0.03559870550161812,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004182,0.1697257611746923,-1,1,-1
Nieuwkoop_DHB_0004203,0.12581203984408834,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004208,0.03316713635378279,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004210,0.050520381613183,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004215,0.2817787418655098,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004229,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004234,NA,-1,1,-1
Nieuwkoop_DHB_0004238,0.39246843709185897,3,3,2
Nieuwkoop_DHB_0004241,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004242,0.02746294681778553,-0.5,1.5,-0.5
Nieuwkoop_DHB_0004267,0.023663453111305872,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004292,NA,-1,1,-1.5
Nieuwkoop_DHB_0004298,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0004301,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004303,0.11150286469810489,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004304,0.030636984791712587,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004313,NA,0,1,0
Nieuwkoop_DHB_0004335,0.0291906236178682,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004349,0.045877659574468085,1,1,1
Nieuwkoop_DHB_0004350,0.03768565728219907,0.5,1.5,0.5
Nieuwkoop_DHB_0004351,0.035698447893569844,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004352,0.02750055444666223,2,2,2
Nieuwkoop_DHB_0004358,0.03331852509995557,-0.5,1.5,-0.5
Nieuwkoop_DHB_0004365,0.028234771009337484,1,2,0
Nieuwkoop_DHB_0004374,0.03627865568662364,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004406,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004418,0.045464725643896975,-1,1,-1.5
Nieuwkoop_DHB_0004423,0.029589778076664425,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004436,0.07706133453156594,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004450,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004458,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004467,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004469,0.03160984420862497,-1,1,-1
Nieuwkoop_DHB_0004489,0.032360262502828696,-1,1,-1
Nieuwkoop_DHB_0004492,0.2435432714091527,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004493,0.03716292771357353,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004539,0.02784752339648482,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004546,0.025582457743261764,-1,1,-1.5
Nieuwkoop_DHB_0004547,0.03380539058931019,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004550,0.03565714285714286,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004565,NA,-0.5,1.5,-1
Nieuwkoop_DHB_0004568,0.03622191655204035,0.5,1.5,0.5
Nieuwkoop_DHB_0004569,0.03759743237047226,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004571,0.09931192660550459,-1,1,-1
Nieuwkoop_DHB_0004582,0.04135079255685734,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004595,0.03410924176077437,0,1,0
Nieuwkoop_DHB_0004601,0.03277175167320563,0.5,1.5,0.5
Nieuwkoop_DHB_0004625,0.05140078721926372,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004630,0.17211026175584898,-1,1,-1
Nieuwkoop_DHB_0004631,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0004639,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0004652,0.0462253193960511,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004660,0.031162790697674417,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004667,0.19599627560521415,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004676,0.045931452553042665,-1,1,-1
Nieuwkoop_DHB_0004683,0.038739789964994165,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004714,NA,-1,1,-1
Nieuwkoop_DHB_0004718,0.048413631022326674,-1,1,-1
Nieuwkoop_DHB_0004721,0.027973671838269865,1.5,1.5,1.5
Nieuwkoop_DHB_0004728,0.04214739816340946,-1,1,-1
Nieuwkoop_DHB_0004732,0.027326266195524147,0,1,0
Nieuwkoop_DHB_0004770,0.04161740364152282,-1,1,-1
Nieuwkoop_DHB_0004794,NA,1,1,1
Nieuwkoop_DHB_0004799,0.034139402560455195,-0.5,1.5,-0.5
Nieuwkoop_DHB_0004805,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0004819,0.03185924869234427,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004827,0.0342775529635801,-0.5,1.5,-0.5
Nieuwkoop_DHB_0004854,NA,-1,1,-1
Nieuwkoop_DHB_0004858,0.06329113924050633,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004859,0.029854310962502986,0,1,0
Nieuwkoop_DHB_0004861,0.033205924510272336,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004864,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004872,0.09516977522716404,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004888,0.0704529115744069,0.5,1.5,0.5
Nieuwkoop_DHB_0004898,NA,-1,1,-1
Nieuwkoop_DHB_0004910,NA,1,1,1
Nieuwkoop_DHB_0004911,0.026435952895938475,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004915,NA,1,1,1
Nieuwkoop_DHB_0004928,0.34657039711191334,-1,1,-1
Nieuwkoop_DHB_0004935,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004937,0.03588631984585742,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004940,NA,1,2,0
Nieuwkoop_DHB_0004946,NA,1,2,1
Nieuwkoop_DHB_0004950,0.03017137340091721,-1.5,0.5,-1.5
Nieuwkoop_DHB_0004969,NA,-1,1,-1
Nieuwkoop_DHB_0004980,0.10171954468394284,-1,1,-1
Nieuwkoop_DHB_0004989,0.028114396509936985,1.5,1.5,0.5
Nieuwkoop_DHB_0004992,0.04096969696969697,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005001,0.042212518195050945,1.5,1.5,1.5
Nieuwkoop_DHB_0005002,0.03032508491023775,0.5,1.5,0
Nieuwkoop_DHB_0005005,0.05215914604560893,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005026,0.03751522533495737,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005045,0.07053941908713693,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005060,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0005063,0.042532388169151794,-1,1,-1
Nieuwkoop_DHB_0005084,0.03379867744305658,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005102,0.03240058910162003,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005104,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005126,0.05395417590539542,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005157,0.10286844708209693,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005171,NA,0.5,1.5,0.5
Nieuwkoop_DHB_0005186,NA,-1,1,-1
Nieuwkoop_DHB_0005190,0.02976190476190476,-1,1,-1
Nieuwkoop_DHB_0005192,0.04662698412698413,-1,1,-1
Nieuwkoop_DHB_0005194,0.03373015873015873,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005211,0.0395227442207308,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005231,0.10565661599800648,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005242,0.07410179640718563,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005259,0.0295,-1,1,-1
Nieuwkoop_DHB_0005269,NA,1.5,2.5,1
Nieuwkoop_DHB_0005310,0.0369811320754717,-1,1,-1
Nieuwkoop_DHB_0005324,0.05925365607665154,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005335,NA,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005340,0.03233956543708944,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005341,0.07177154409906494,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005342,0.039949431099873575,1,2,1
Nieuwkoop_DHB_0005346,0.3107287449392713,-1,1,-1
Nieuwkoop_DHB_0005352,NA,-0.5,1.5,-0.5
Nieuwkoop_DHB_0005356,NA,0,1,0
Nieuwkoop_DHB_0005368,0.04439370877727042,2.5,2.5,2.5
Nieuwkoop_DHB_0005380,0.08809342472708809,-1,1,-1
Nieuwkoop_DHB_0005384,0.12265109192483495,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005409,0.040193335029254644,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005416,NA,2.5,2.5,1.5
Nieuwkoop_DHB_0005423,0.046126401630988786,1.5,1.5,1.5
Nieuwkoop_DHB_0005444,0.13578356304236855,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005445,0.07861153649821337,-1,1,-1
Nieuwkoop_DHB_0005446,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005451,0.03345250255362615,0.5,1.5,0.5
Nieuwkoop_DHB_0005472,0.036610343061955965,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005478,0.1250320266461696,0,1,0
Nieuwkoop_DHB_0005484,0.08794871794871795,-1,1,-1
Nieuwkoop_DHB_0005505,0.027991782229070363,0.5,1.5,0.5
Nieuwkoop_DHB_0005507,NA,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005544,0.027591542031975246,-1.5,0.5,-1.5
Nieuwkoop_DHB_0005546,0.030685920577617327,-1,1,-1
